Category of Data,Table,Column,ct_name,code_iaids,meaning,Data Type eADMS,Length eADMS,short_desc,Question_Def,Code meaning,typeofchange,Change_notes
eADMS Data,aircraft,flt_plan_filed,ct_flt_plan_filed,DFR,Defense VFR,char,4,Type of Flight Plan filed,"The type of ATC flight plan filed for the accident flight. This includes plans filed before departure, plans filed enroute, company flight plans, and scheduled routing plans.",,,
eADMS Data,aircraft,flt_plan_filed,ct_flt_plan_filed,IFR,IFR,char,4,Type of Flight Plan filed,"The type of ATC flight plan filed for the accident flight. This includes plans filed before departure, plans filed enroute, company flight plans, and scheduled routing plans.",,,
eADMS Data,aircraft,flt_plan_filed,ct_flt_plan_filed,MVFR,Military VFR,char,4,Type of Flight Plan filed,"The type of ATC flight plan filed for the accident flight. This includes plans filed before departure, plans filed enroute, company flight plans, and scheduled routing plans.",,,
eADMS Data,aircraft,flt_plan_filed,ct_flt_plan_filed,NONE,None,char,4,Type of Flight Plan filed,"The type of ATC flight plan filed for the accident flight. This includes plans filed before departure, plans filed enroute, company flight plans, and scheduled routing plans.",,,
eADMS Data,aircraft,flt_plan_filed,ct_flt_plan_filed,SVFR,Special VFR,char,4,Type of Flight Plan filed,"The type of ATC flight plan filed for the accident flight. This includes plans filed before departure, plans filed enroute, company flight plans, and scheduled routing plans.",,,
eADMS Data,aircraft,flt_plan_filed,ct_flt_plan_filed,UNK,Unknown,char,4,Type of Flight Plan filed,"The type of ATC flight plan filed for the accident flight. This includes plans filed before departure, plans filed enroute, company flight plans, and scheduled routing plans.",,,
eADMS Data,aircraft,flt_plan_filed,ct_flt_plan_filed,VFF,Visual Flight - Following,char,4,Type of Flight Plan filed,"The type of ATC flight plan filed for the accident flight. This includes plans filed before departure, plans filed enroute, company flight plans, and scheduled routing plans.",,,
eADMS Data,aircraft,flt_plan_filed,ct_flt_plan_filed,VFIF,VFR/IFR,char,4,Type of Flight Plan filed,"The type of ATC flight plan filed for the accident flight. This includes plans filed before departure, plans filed enroute, company flight plans, and scheduled routing plans.",,,
eADMS Data,aircraft,flt_plan_filed,ct_flt_plan_filed,VFR,VFR,char,4,Type of Flight Plan filed,"The type of ATC flight plan filed for the accident flight. This includes plans filed before departure, plans filed enroute, company flight plans, and scheduled routing plans.",,,
eADMS Data,aircraft,med_type_flight,ct_air_med,ORGT,Organ Transport,varchar,15,Medical Flight,"If the involved aircraft was operating as a medical flight, indicate the type of medical service it was providing.",,,
eADMS Data,aircraft,ntsb_no,,,,varchar,11,NTSB Number,"Each accident/incident is assigned a unique case number by the NTSB. This number is used as a reference in all documents referring to the event. The first 3 characters are a letter abbreviation of the NTSB office that filed the report. The next 2 numbers represent the fiscal year in which the accident occurred. The next letter indicates the type of investigation; for example M is major, F is regional, I is incident only, L is limited, G is government agency. The next letter is the transportation mode, A is for aviation. The last numbers are a sequential numbering of investigations for each mode within each office for a fiscal year. The first investigation of each year is assigned 001. In the case of an accident involving more than one aircraft, an additional letter suffix (A/B) is added to identify the record for each aircraft.",,,
eADMS Data,aircraft,num_eng,,,,tinyint,0,Number of Engines,The total number of engines on the accident aircraft.,,,
eADMS Data,aircraft,oper_addr_same,,N,No,char,1,Operator Address Same as Owner,Indicate whether the aircraft operator address is the same as the registered owner address.,,,
eADMS Data,aircraft,oper_addr_same,,Y,Yes,char,1,Operator Address Same as Owner,Indicate whether the aircraft operator address is the same as the registered owner address.,,,
eADMS Data,aircraft,oper_cert,ct_oper_cert,AGR,Agriculture,char,4,Certified for Part 133 or 137 Operation.,Indicate whether operator was certified for operations under 14 CFR 133 or 137.,,,
eADMS Data,aircraft,oper_cert,ct_oper_cert,EXTL,External Load,char,4,Certified for Part 133 or 137 Operation.,Indicate whether operator was certified for operations under 14 CFR 133 or 137.,,,
eADMS Data,aircraft,oper_cert,ct_oper_cert,UNK,Unknown,char,4,Certified for Part 133 or 137 Operation.,Indicate whether operator was certified for operations under 14 CFR 133 or 137.,The status if the operator's Part 133 or 137 operating certificate is not known.,,
eADMS Data,aircraft,oper_cert_num,,,,varchar,11,Operator Certificate Number,"If the aircraft operator holds a commercial operating certificate, an air taxi operating certificate, or an air carrier operating certificate, indicate the number of that certificate.",,FieldNoLongerPopulated,"Discontinued - With the implementation of eADMS in 2006, this field/variable will no longer be used. However, the data in this field pertaining to previously coded accidents will be retained."
eADMS Data,aircraft,oper_city,,,,varchar,50,Operator City,The city address of the operator of the accident aircraft.,,,
eADMS Data,aircraft,oper_code,,,,char,4,Operator Code,"For air carriers and commercial operators, this is the operator's 4-character designator code. This is the unique four-letter identifier assigned to the airline by the Federal Aviation Administration. A lookup tool is available from the FAA Flight Standards Service at http://av-info.faa.gov/OpCert.asp.",,,
eADMS Data,aircraft,oper_country,,,,char,4,Operator Country,The country address of the operator of the accident aircraft.,,,
eADMS Data,aircraft,oper_dba,,,,varchar,50,Operator Is Doing Business As,"If the accident aircraft was operated by a business, air carrier, or as part of a code share agreement, this is the carrier, business, or code share name.",,,
eADMS Data,aircraft,oper_dom_int,ct_dom_int,DOM,Domestic,char,3,Indicates Domestic or International Flt.,"If the accident flight was conducting revenue operations under 14 CFR 121, 125, 129, or 135, indicate whether the accident aircraft was operating on a domestic or international flight at the time of the accident. Note that this refers to where the aircraft was being operated, and not the origin of the air carrier.",,,
eADMS Data,aircraft,oper_dom_int,ct_dom_int,INT,International,char,3,Indicates Domestic or International Flt.,"If the accident flight was conducting revenue operations under 14 CFR 121, 125, 129, or 135, indicate whether the accident aircraft was operating on a domestic or international flight at the time of the accident. Note that this refers to where the aircraft was being operated, and not the origin of the air carrier.",,,
eADMS Data,aircraft,oper_dom_int,ct_dom_int,N/A,Not Applicable,char,3,Indicates Domestic or International Flt.,"If the accident flight was conducting revenue operations under 14 CFR 121, 125, 129, or 135, indicate whether the accident aircraft was operating on a domestic or international flight at the time of the accident. Note that this refers to where the aircraft was being operated, and not the origin of the air carrier.",,,
eADMS Data,aircraft,oper_dom_int,ct_dom_int,UNK,Unknown,char,3,Indicates Domestic or International Flt.,"If the accident flight was conducting revenue operations under 14 CFR 121, 125, 129, or 135, indicate whether the accident aircraft was operating on a domestic or international flight at the time of the accident. Note that this refers to where the aircraf",The nationality status of the aircraft is not known.,ChoiceDrop,"Discontinued - With the implementation of eADMS in 2006, this field/variable will no longer be used. However, the data in this field pertaining to previously coded accidents will be retained."
eADMS Data,aircraft,oper_individual_name,,N,No,char,1,Operator is an individual (Yes/No),Indicate whether the aircraft operator is an individual.,,,
eADMS Data,aircraft,oper_individual_name,,Y,Yes,char,1,Operator is an individual (Yes/No),Indicate whether the aircraft operator is an individual.,,,
eADMS Data,aircraft,oper_name,,,,varchar,50,Operator Name,"The full name of the operator of the accident aircraft. This typically refers to an organization or group (e.g., airline or corporation) rather than the pilot.",,,
eADMS Data,aircraft,oper_pax_cargo,ct_pax_cargo,CARG,Cargo,char,4,Operator carrying Pax/Cargo/Mail,"If the accident flight was conducting revenue operations under 14 CFR 121, 125, 129, or 135,  indicate the make up of aircraft load.",,,
eADMS Data,aircraft,oper_pax_cargo,ct_pax_cargo,MAIL,Mail,char,4,Operator carrying Pax/Cargo/Mail,"If the accident flight was conducting revenue operations under 14 CFR 121, 125, 129, or 135,  indicate the make up of aircraft load.",,,
eADMS Data,aircraft,oper_pax_cargo,ct_pax_cargo,N/A,Not Applicable,char,4,Operator carrying Pax/Cargo/Mail,"If the accident flight was conducting revenue operations under 14 CFR 121, 125, 129, or 135,  indicate the make up of aircraft load.",,,
eADMS Data,aircraft,oper_pax_cargo,ct_pax_cargo,PACA,Passenger/Cargo,char,4,Operator carrying Pax/Cargo/Mail,"If the accident flight was conducting revenue operations under 14 CFR 121, 125, 129, or 135, indicate the make up of aircraft load.","Passenger-carrying operation means any aircraft operation carrying any person, unless the only persons on the aircraft are those identified in 14 CFR 121.583(a) or 135.85, as applicable. An aircraft used in a passenger-carrying operation may also carry ca",ChoiceDrop,"Discontinued - With the implementation of eADMS in 2006, this field/variable will no longer be used. However, the data in this field pertaining to previously coded accidents will be retained."
